CustomerID,Country,InvoiceDate,TotalRevenue,Day,Month,Year,,,,,,,,
16150,United Kingdom,01/07/2011,-60.05,1,7,2011,,,,,,,,
17940,United Kingdom,24/05/2011,-60,24,5,2011,,,,,,,,
13408,United Kingdom,07/07/2011,-60,7,7,2011,,,,,,,,
13882,United Kingdom,11/01/2011,-59.85,11,1,2011,,,,,,,,
12797,Portugal,14/12/2010,-59.85,14,12,2010,,,,,,,,
16701,United Kingdom,07/12/2011,-59.76,7,12,2011,,,,,,,,
14175,United Kingdom,21/01/2011,-59.6,21,1,2011,,,,,,,,
18245,United Kingdom,02/07/2011,-59.5,2,7,2011,,,,,,,,
15061,United Kingdom,30/09/2011,-59.4,30,9,2011,,,,,,,,
13159,United Kingdom,26/08/2011,-58.1,26,8,2011,,,,,,,,
12494,France,30/11/2011,-57.8,30,11,2011,,,,,,,,
16422,United Kingdom,31/08/2011,-57.6,31,8,2011,,,,,,,,
12782,Portugal,01/05/2011,-57.6,1,5,2011,,,,,,,,
16422,United Kingdom,14/04/2011,-57.6,14,4,2011,,,,,,,,
16422,United Kingdom,07/01/2011,-57.6,7,1,2011,,,,,,,,
16422,United Kingdom,08/09/2011,-57.6,8,9,2011,,,,,,,,
16422,United Kingdom,07/12/2011,-57.6,7,12,2011,,,,,,,,
17404,Sweden,03/10/2011,-57.6,3,10,2011,,,,,,,,
12781,Czech Republic,04/01/2011,-57.51,4,1,2011,,,,,,,,
15344,United Kingdom,10/07/2011,-57.46,10,7,2011,,,,,,,,
17049,United Kingdom,12/01/2011,-57.3,12,1,2011,,,,,,,,
12427,Germany,23/12/2010,-56.95,23,12,2010,,,,,,,,
15154,United Kingdom,26/09/2011,-56.15,26,9,2011,,,,,,,,
14239,United Kingdom,03/03/2011,-56.1,3,3,2011,,,,,,,,
12585,Germany,01/05/2011,-56.04,1,5,2011,,,,,,,,
12621,Germany,09/09/2011,-55.85,9,9,2011,,,,,,,,
15694,United Kingdom,02/01/2011,-55.8,2,1,2011,,,,,,,,
13408,United Kingdom,08/05/2011,-55.58,8,5,2011,,,,,,,,
17061,United Kingdom,26/04/2011,-55.44,26,4,2011,,,,,,,,
17865,United Kingdom,11/01/2011,-55.35,11,1,2011,,,,,,,,
17422,United Kingdom,21/02/2011,-55.35,21,2,2011,,,,,,,,
15125,United Kingdom,18/07/2011,-55.34,18,7,2011,,,,,,,,
15078,United Kingdom,24/02/2011,-55.05,24,2,2011,,,,,,,,
14527,United Kingdom,30/08/2011,-54.8,30,8,2011,,,,,,,,
16303,United Kingdom,31/08/2011,-54.8,31,8,2011,,,,,,,,
13089,United Kingdom,03/07/2011,-54.75,3,7,2011,,,,,,,,
14441,United Kingdom,02/11/2011,-54.75,2,11,2011,,,,,,,,
16398,United Kingdom,18/07/2011,-54.75,18,7,2011,,,,,,,,
12437,France,31/01/2011,-54.75,31,1,2011,,,,,,,,
13495,United Kingdom,12/08/2010,-54.75,12,8,2010,,,,,,,,
12472,Germany,30/03/2011,-54.65,30,3,2011,,,,,,,,
17139,United Kingdom,15/09/2011,-54.1,15,9,2011,,,,,,,,
12779,Poland,06/01/2011,-53.91,6,1,2011,,,,,,,,
15648,United Kingdom,30/03/2011,-53.7,30,3,2011,,,,,,,,
14560,United Kingdom,31/10/2011,-53.64,31,10,2011,,,,,,,,
14768,United Kingdom,22/09/2011,-53.1,22,9,2011,,,,,,,,
16325,United Kingdom,19/04/2011,-53.1,19,4,2011,,,,,,,,
14745,United Kingdom,03/06/2011,-53.1,3,6,2011,,,,,,,,
12853,United Kingdom,24/08/2011,-53,24,8,2011,,,,,,,,
12647,Germany,15/12/2010,-52.9,15,12,2010,,,,,,,,
14040,United Kingdom,21/06/2011,-52.53,21,6,2011,,,,,,,,
16245,United Kingdom,10/06/2011,-52.45,10,6,2011,,,,,,,,
12520,Germany,17/03/2011,-51.75,17,3,2011,,,,,,,,
14911,EIRE,17/05/2011,-51.36,17,5,2011,,,,,,,,
16133,United Kingdom,11/10/2011,-51.19,11,10,2011,,,,,,,,
16424,United Kingdom,01/06/2011,-51,1,6,2011,,,,,,,,
13008,United Kingdom,14/12/2010,-51,14,12,2010,,,,,,,,
12474,Germany,11/02/2011,-51,11,2,2011,,,,,,,,
15845,United Kingdom,28/04/2011,-51,28,4,2011,,,,,,,,
16553,United Kingdom,04/12/2011,-51,4,12,2011,,,,,,,,
14235,United Kingdom,29/11/2011,-51,29,11,2011,,,,,,,,
16871,United Kingdom,25/05/2011,-50.85,25,5,2011,,,,,,,,
17706,United Kingdom,17/10/2011,-50.8,17,10,2011,,,,,,,,
14842,United Kingdom,11/04/2011,-50.74,11,4,2011,,,,,,,,
13802,United Kingdom,29/03/2011,-50.7,29,3,2011,,,,,,,,
13658,United Kingdom,26/05/2011,-50.7,26,5,2011,,,,,,,,
18256,United Kingdom,20/12/2010,-50.1,20,12,2010,,,,,,,,
14112,United Kingdom,11/04/2011,-50.08,11,4,2011,,,,,,,,
18219,United Kingdom,11/04/2011,-50,11,4,2011,,,,,,,,
15251,United Kingdom,24/05/2011,-49.95,24,5,2011,,,,,,,,
13388,United Kingdom,08/10/2011,-49.95,8,10,2011,,,,,,,,
15622,United Kingdom,19/05/2011,-49.95,19,5,2011,,,,,,,,
16859,United Kingdom,21/07/2011,-49.95,21,7,2011,,,,,,,,
12753,Japan,23/08/2011,-49.79,23,8,2011,,,,,,,,
14403,United Kingdom,18/04/2011,-49.5,18,4,2011,,,,,,,,
13343,United Kingdom,20/06/2011,-49.5,20,6,2011,,,,,,,,
15400,United Kingdom,15/06/2011,-49.5,15,6,2011,,,,,,,,
15655,United Kingdom,20/04/2011,-49.35,20,4,2011,,,,,,,,
14195,United Kingdom,14/04/2011,-49.3,14,4,2011,,,,,,,,
14299,United Kingdom,09/02/2011,-49.25,9,2,2011,,,,,,,,
13093,United Kingdom,01/12/2011,-49.05,1,12,2011,,,,,,,,
12362,Belgium,28/11/2011,-48.85,28,11,2011,,,,,,,,
14305,United Kingdom,08/11/2011,-48.85,8,11,2011,,,,,,,,
13925,United Kingdom,18/08/2011,-48.85,18,8,2011,,,,,,,,
14915,United Kingdom,15/09/2011,-48.65,15,9,2011,,,,,,,,
13631,United Kingdom,28/07/2011,-48.65,28,7,2011,,,,,,,,
12584,Italy,10/06/2011,-48.35,10,6,2011,,,,,,,,
16422,United Kingdom,15/12/2010,-48.26,15,12,2010,,,,,,,,
15299,United Kingdom,08/08/2011,-48,8,8,2011,,,,,,,,
13267,United Kingdom,20/12/2010,-47.7,20,12,2010,,,,,,,,
14850,United Kingdom,12/07/2010,-47.6,12,7,2010,,,,,,,,
14898,United Kingdom,15/12/2010,-47.6,15,12,2010,,,,,,,,
14511,United Kingdom,11/02/2011,-47.4,11,2,2011,,,,,,,,
12722,France,21/07/2011,-46.65,21,7,2011,,,,,,,,
12722,France,28/07/2011,-46.65,28,7,2011,,,,,,,,
17949,United Kingdom,17/08/2011,-46.64,17,8,2011,,,,,,,,
15194,United Kingdom,15/12/2010,-46.4,15,12,2010,,,,,,,,
16743,United Kingdom,08/05/2011,-46.25,8,5,2011,,,,,,,,
17672,United Kingdom,27/10/2011,-46.05,27,10,2011,,,,,,,,
12457,Switzerland,20/04/2011,-45.9,20,4,2011,,,,,,,,
17813,United Kingdom,13/10/2011,-45.84,13,10,2011,,,,,,,,
16653,United Kingdom,10/06/2011,-45.74,10,6,2011,,,,,,,,
14895,United Kingdom,21/01/2011,-45.65,21,1,2011,,,,,,,,
16029,United Kingdom,26/07/2011,-45.6,26,7,2011,,,,,,,,
12754,Japan,03/07/2011,-45.57,3,7,2011,,,,,,,,
13137,United Kingdom,09/09/2011,-45.33,9,9,2011,,,,,,,,
17696,United Kingdom,14/07/2011,-45.31,14,7,2011,,,,,,,,
12626,Germany,02/01/2011,-45.3,2,1,2011,,,,,,,,
17035,United Kingdom,02/11/2011,-45.2,2,11,2011,,,,,,,,
17416,United Kingdom,22/03/2011,-45,22,3,2011,,,,,,,,
16607,United Kingdom,17/12/2010,-45,17,12,2010,,,,,,,,
13266,United Kingdom,15/12/2010,-45,15,12,2010,,,,,,,,
14755,United Kingdom,18/05/2011,-44.9,18,5,2011,,,,,,,,
13043,United Kingdom,31/03/2011,-44.85,31,3,2011,,,,,,,,
18172,United Kingdom,26/06/2011,-44.85,26,6,2011,,,,,,,,
12712,Germany,14/03/2011,-44.85,14,3,2011,,,,,,,,
13488,United Kingdom,16/06/2011,-44.85,16,6,2011,,,,,,,,
12462,Spain,12/07/2011,-44.78,12,7,2011,,,,,,,,
13005,United Kingdom,04/08/2011,-44.75,4,8,2011,,,,,,,,
12471,Germany,25/01/2011,-44.7,25,1,2011,,,,,,,,
13969,United Kingdom,12/02/2011,-44.59,12,2,2011,,,,,,,,
13369,United Kingdom,20/12/2010,-44.53,20,12,2010,,,,,,,,
15189,United Kingdom,31/01/2011,-44.52,31,1,2011,,,,,,,,
13756,United Kingdom,21/11/2011,-44.4,21,11,2011,,,,,,,,
15489,United Kingdom,11/01/2011,-44.25,11,1,2011,,,,,,,,
18270,United Kingdom,13/04/2011,-44.2,13,4,2011,,,,,,,,
18225,United Kingdom,27/05/2011,-44.2,27,5,2011,,,,,,,,
17865,United Kingdom,09/09/2011,-44.15,9,9,2011,,,,,,,,
15434,United Kingdom,24/05/2011,-44,24,5,2011,,,,,,,,
15804,United Kingdom,15/09/2011,-43.99,15,9,2011,,,,,,,,
17621,United Kingdom,06/01/2011,-43.8,6,1,2011,,,,,,,,
16839,United Kingdom,31/01/2011,-43.8,31,1,2011,,,,,,,,
12683,France,20/01/2011,-43.8,20,1,2011,,,,,,,,
13089,United Kingdom,23/06/2011,-43.8,23,6,2011,,,,,,,,
16161,United Kingdom,25/07/2011,-43.75,25,7,2011,,,,,,,,
16678,United Kingdom,18/11/2011,-43.41,18,11,2011,,,,,,,,
13162,United Kingdom,01/11/2011,-43.3,1,11,2011,,,,,,,,
16678,United Kingdom,11/07/2011,-43.25,11,7,2011,,,,,,,,
17857,United Kingdom,12/06/2011,-43.2,12,6,2011,,,,,,,,
16101,United Kingdom,17/10/2011,-43.09,17,10,2011,,,,,,,,
13505,Switzerland,05/03/2011,-42.8,5,3,2011,,,,,,,,
17490,United Kingdom,12/07/2011,-42.76,12,7,2011,,,,,,,,
12709,Germany,05/09/2011,-42.63,5,9,2011,,,,,,,,
17451,United Kingdom,30/11/2011,-42.6,30,11,2011,,,,,,,,
15125,United Kingdom,24/05/2011,-42.57,24,5,2011,,,,,,,,
16817,United Kingdom,12/09/2010,-42.5,12,9,2010,,,,,,,,
17340,United Kingdom,23/09/2011,-42.5,23,9,2011,,,,,,,,
17705,United Kingdom,31/08/2011,-42.4,31,8,2011,,,,,,,,
16156,United Kingdom,13/07/2011,-42.3,13,7,2011,,,,,,,,
13148,United Kingdom,21/12/2010,-42.05,21,12,2010,,,,,,,,
13455,United Kingdom,14/01/2011,-42.04,14,1,2011,,,,,,,,
12472,Germany,11/08/2011,-42.01,11,8,2011,,,,,,,,
15796,United Kingdom,06/06/2011,-42,6,6,2011,,,,,,,,
13320,United Kingdom,05/12/2011,-42,5,12,2011,,,,,,,,
13777,United Kingdom,12/09/2010,-42,12,9,2010,,,,,,,,
16201,United Kingdom,23/11/2011,-41.95,23,11,2011,,,,,,,,
16875,United Kingdom,01/11/2011,-41.85,1,11,2011,,,,,,,,
14180,United Kingdom,05/11/2011,-41.85,5,11,2011,,,,,,,,
15581,United Kingdom,08/09/2011,-41.66,8,9,2011,,,,,,,,
17581,United Kingdom,31/08/2011,-41.6,31,8,2011,,,,,,,,
17861,United Kingdom,07/07/2011,-41.6,7,7,2011,,,,,,,,
14505,United Kingdom,11/03/2011,-41.5,11,3,2011,,,,,,,,
12381,Norway,31/08/2011,-41.35,31,8,2011,,,,,,,,
16239,United Kingdom,26/06/2011,-41.3,26,6,2011,,,,,,,,
13209,United Kingdom,05/03/2011,-41.3,5,3,2011,,,,,,,,
13282,United Kingdom,22/09/2011,-41.25,22,9,2011,,,,,,,,
17677,United Kingdom,17/05/2011,-41.1,17,5,2011,,,,,,,,
17528,United Kingdom,30/11/2011,-41,30,11,2011,,,,,,,,
13148,United Kingdom,24/08/2011,-40.95,24,8,2011,,,,,,,,
13408,United Kingdom,01/11/2011,-40.8,1,11,2011,,,,,,,,
18087,United Kingdom,02/11/2011,-40.8,2,11,2011,,,,,,,,
17313,United Kingdom,22/11/2011,-40.71,22,11,2011,,,,,,,,
16080,United Kingdom,21/03/2011,-40.56,21,3,2011,,,,,,,,
17527,United Kingdom,17/05/2011,-40.56,17,5,2011,,,,,,,,
13282,United Kingdom,21/09/2011,-40.5,21,9,2011,,,,,,,,
12473,Germany,06/07/2011,-40.46,6,7,2011,,,,,,,,
17490,United Kingdom,12/06/2011,-40.4,12,6,2011,,,,,,,,
16730,United Kingdom,02/11/2011,-40.32,2,11,2011,,,,,,,,
13102,United Kingdom,21/01/2011,-40.3,21,1,2011,,,,,,,,
13338,United Kingdom,07/08/2011,-40.2,7,8,2011,,,,,,,,
12678,France,17/06/2011,-40.2,17,6,2011,,,,,,,,
17428,United Kingdom,03/02/2011,-40.05,3,2,2011,,,,,,,,
15768,United Kingdom,17/05/2011,-40,17,5,2011,,,,,,,,
17736,United Kingdom,11/08/2011,-39.95,11,8,2011,,,,,,,,
15018,United Kingdom,04/05/2011,-39.95,4,5,2011,,,,,,,,
12829,United Kingdom,21/01/2011,-39.95,21,1,2011,,,,,,,,
17048,United Kingdom,16/08/2011,-39.95,16,8,2011,,,,,,,,
15038,United Kingdom,27/10/2011,-39.9,27,10,2011,,,,,,,,
14735,United Kingdom,23/02/2011,-39.9,23,2,2011,,,,,,,,
14329,United Kingdom,11/08/2011,-39.9,11,8,2011,,,,,,,,
15270,United Kingdom,24/08/2011,-39.89,24,8,2011,,,,,,,,
13929,United Kingdom,21/01/2011,-39.8,21,1,2011,,,,,,,,
17675,United Kingdom,31/08/2011,-39.8,31,8,2011,,,,,,,,
12584,Italy,29/06/2011,-39.8,29,6,2011,,,,,,,,
17675,United Kingdom,10/04/2011,-39.8,10,4,2011,,,,,,,,
13081,United Kingdom,08/02/2011,-39.7,8,2,2011,,,,,,,,
15563,United Kingdom,18/11/2011,-39.6,18,11,2011,,,,,,,,
14944,United Kingdom,22/12/2010,-39.6,22,12,2010,,,,,,,,
16187,United Kingdom,09/12/2011,-39.6,9,12,2011,,,,,,,,
16570,United Kingdom,24/07/2011,-39.6,24,7,2011,,,,,,,,
14644,United Kingdom,10/10/2011,-39.35,10,10,2011,,,,,,,,
17725,United Kingdom,04/05/2011,-39.2,4,5,2011,,,,,,,,
16609,United Kingdom,19/09/2011,-39.2,19,9,2011,,,,,,,,
13767,United Kingdom,08/10/2011,-38.9,8,10,2011,,,,,,,,
17865,United Kingdom,31/08/2011,-38.75,31,8,2011,,,,,,,,
12530,Germany,23/08/2011,-38.65,23,8,2011,,,,,,,,
13078,United Kingdom,04/12/2011,-38.65,4,12,2011,,,,,,,,
15951,United Kingdom,12/08/2011,-38.65,12,8,2011,,,,,,,,
15281,United Kingdom,21/01/2011,-38.5,21,1,2011,,,,,,,,
17602,United Kingdom,14/11/2011,-38.45,14,11,2011,,,,,,,,
12474,Germany,24/10/2011,-38.45,24,10,2011,,,,,,,,
15152,United Kingdom,21/06/2011,-38.4,21,6,2011,,,,,,,,
15061,United Kingdom,02/11/2011,-38.38,2,11,2011,,,,,,,,
15061,United Kingdom,01/12/2011,-38.34,1,12,2011,,,,,,,,
12656,France,04/11/2011,-38.25,4,11,2011,,,,,,,,
15763,United Kingdom,27/09/2011,-38.25,27,9,2011,,,,,,,,
13317,United Kingdom,18/04/2011,-38.21,18,4,2011,,,,,,,,
17317,United Kingdom,24/10/2011,-38.16,24,10,2011,,,,,,,,
12476,Germany,08/04/2011,-38.05,8,4,2011,,,,,,,,
16571,United Kingdom,07/05/2011,-37.96,7,5,2011,,,,,,,,
12471,Germany,26/07/2011,-37.8,26,7,2011,,,,,,,,
16217,United Kingdom,17/03/2011,-37.8,17,3,2011,,,,,,,,
13115,United Kingdom,19/10/2011,-37.65,19,10,2011,,,,,,,,
14625,United Kingdom,12/02/2010,-37.65,12,2,2010,,,,,,,,
16057,United Kingdom,12/05/2011,-37.6,12,5,2011,,,,,,,,
18223,United Kingdom,11/08/2011,-37.57,11,8,2011,,,,,,,,
18225,United Kingdom,31/08/2011,-37.55,31,8,2011,,,,,,,,
17183,United Kingdom,11/08/2011,-37.5,11,8,2011,,,,,,,,
15549,United Kingdom,28/01/2011,-37.5,28,1,2011,,,,,,,,
17865,United Kingdom,26/05/2011,-37.48,26,5,2011,,,,,,,,
17724,United Kingdom,13/10/2011,-37.35,13,10,2011,,,,,,,,
16496,United Kingdom,06/01/2011,-37.3,6,1,2011,,,,,,,,
12921,United Kingdom,12/06/2011,-37.3,12,6,2011,,,,,,,,
12679,France,03/08/2011,-37.25,3,8,2011,,,,,,,,
12705,Germany,26/04/2011,-37.25,26,4,2011,,,,,,,,
15827,United Kingdom,14/02/2011,-37.06,14,2,2011,,,,,,,,
12719,France,10/11/2011,-36.85,10,11,2011,,,,,,,,
15125,United Kingdom,05/05/2011,-36.72,5,5,2011,,,,,,,,
16570,United Kingdom,14/12/2010,-36.65,14,12,2010,,,,,,,,
12471,Germany,22/11/2011,-36.6,22,11,2011,,,,,,,,
12484,Spain,03/07/2011,-36.5,3,7,2011,,,,,,,,
17511,United Kingdom,05/05/2011,-36.43,5,5,2011,,,,,,,,
15157,United Kingdom,08/08/2011,-36.33,8,8,2011,,,,,,,,
12994,United Kingdom,21/03/2011,-36.2,21,3,2011,,,,,,,,
13883,United Kingdom,12/08/2011,-36.15,12,8,2011,,,,,,,,
14175,United Kingdom,19/10/2011,-36.14,19,10,2011,,,,,,,,
12709,Germany,08/12/2011,-36.05,8,12,2011,,,,,,,,
12994,United Kingdom,24/08/2011,-36,24,8,2011,,,,,,,,
15298,United Kingdom,15/11/2011,-35.8,15,11,2011,,,,,,,,
13110,United Kingdom,02/10/2011,-35.8,2,10,2011,,,,,,,,
12359,Cyprus,13/04/2011,-35.8,13,4,2011,,,,,,,,
13985,United Kingdom,06/10/2011,-35.6,6,10,2011,,,,,,,,
15291,United Kingdom,24/01/2011,-35.49,24,1,2011,,,,,,,,
13971,United Kingdom,05/12/2011,-35.44,5,12,2011,,,,,,,,
13496,United Kingdom,16/12/2010,-35.4,16,12,2010,,,,,,,,
14760,United Kingdom,18/02/2011,-35.4,18,2,2011,,,,,,,,
13329,United Kingdom,20/12/2010,-35.4,20,12,2010,,,,,,,,
18257,United Kingdom,23/05/2011,-35.4,23,5,2011,,,,,,,,
18141,United Kingdom,14/12/2010,-35.4,14,12,2010,,,,,,,,
14948,United Kingdom,11/08/2011,-35.4,11,8,2011,,,,,,,,
15498,United Kingdom,21/09/2011,-35.4,21,9,2011,,,,,,,,
16581,United Kingdom,07/07/2011,-35.4,7,7,2011,,,,,,,,
13035,United Kingdom,13/10/2011,-35.25,13,10,2011,,,,,,,,
14895,United Kingdom,26/10/2011,-35.2,26,10,2011,,,,,,,,
13089,United Kingdom,14/04/2011,-35.15,14,4,2011,,,,,,,,
15502,United Kingdom,14/03/2011,-35.15,14,3,2011,,,,,,,,
12708,Germany,20/06/2011,-35.14,20,6,2011,,,,,,,,
17044,United Kingdom,15/12/2010,-35.1,15,12,2010,,,,,,,,
12479,Germany,12/06/2011,-35,12,6,2011,,,,,,,,
17147,United Kingdom,24/02/2011,-34.95,24,2,2011,,,,,,,,
15301,United Kingdom,10/03/2011,-34.9,10,3,2011,,,,,,,,
13050,United Kingdom,02/11/2011,-34.85,2,11,2011,,,,,,,,
12775,Netherlands,02/03/2011,-34.8,2,3,2011,,,,,,,,
15144,United Kingdom,05/06/2011,-34.8,5,6,2011,,,,,,,,
12668,Germany,04/05/2011,-34.8,4,5,2011,,,,,,,,
14048,United Kingdom,03/07/2011,-34.8,3,7,2011,,,,,,,,
14607,United Kingdom,21/11/2011,-34.7,21,11,2011,,,,,,,,
13919,Denmark,17/10/2011,-34.65,17,10,2011,,,,,,,,
16656,United Kingdom,01/06/2011,-34.65,1,6,2011,,,,,,,,
13534,United Kingdom,07/05/2011,-34.38,7,5,2011,,,,,,,,
13365,United Kingdom,12/01/2011,-34.15,12,1,2011,,,,,,,,
12709,Germany,07/01/2011,-34.13,7,1,2011,,,,,,,,
13131,United Kingdom,10/06/2011,-34,10,6,2011,,,,,,,,
12474,Germany,12/06/2010,-34,12,6,2010,,,,,,,,
13089,United Kingdom,30/03/2011,-34,30,3,2011,,,,,,,,
14256,United Kingdom,30/03/2011,-34,30,3,2011,,,,,,,,
16462,United Kingdom,10/06/2011,-34,10,6,2011,,,,,,,,
13854,United Kingdom,21/01/2011,-34,21,1,2011,,,,,,,,
17405,United Kingdom,30/09/2011,-33.96,30,9,2011,,,,,,,,
14794,United Kingdom,30/03/2011,-33.9,30,3,2011,,,,,,,,
16810,United Kingdom,14/12/2010,-33.9,14,12,2010,,,,,,,,
14747,United Kingdom,04/06/2011,-33.9,4,6,2011,,,,,,,,
17428,United Kingdom,01/06/2011,-33.9,1,6,2011,,,,,,,,
13534,United Kingdom,27/01/2011,-33.75,27,1,2011,,,,,,,,
15827,United Kingdom,31/01/2011,-33.6,31,1,2011,,,,,,,,
13370,United Kingdom,12/08/2010,-33.55,12,8,2010,,,,,,,,
12578,Italy,27/01/2011,-33.5,27,1,2011,,,,,,,,
17434,United Kingdom,11/04/2011,-33.45,11,4,2011,,,,,,,,
16676,United Kingdom,19/05/2011,-33.4,19,5,2011,,,,,,,,
16602,United Kingdom,11/08/2011,-33.35,11,8,2011,,,,,,,,
13853,United Kingdom,12/01/2011,-33.2,12,1,2011,,,,,,,,
13458,United Kingdom,21/11/2011,-33.2,21,11,2011,,,,,,,,
13090,United Kingdom,19/08/2011,-33.15,19,8,2011,,,,,,,,
16979,United Kingdom,11/04/2011,-33,11,4,2011,,,,,,,,
13319,United Kingdom,09/12/2011,-33,9,12,2011,,,,,,,,
12619,Germany,11/10/2011,-33,11,10,2011,,,,,,,,
16449,United Kingdom,06/02/2011,-33,6,2,2011,,,,,,,,
15100,United Kingdom,13/01/2011,-32.85,13,1,2011,,,,,,,,
13324,United Kingdom,04/12/2011,-32.85,4,12,2011,,,,,,,,
14441,United Kingdom,21/01/2011,-32.85,21,1,2011,,,,,,,,
13078,United Kingdom,24/05/2011,-32.85,24,5,2011,,,,,,,,
16670,United Kingdom,03/10/2011,-32.85,3,10,2011,,,,,,,,
14309,United Kingdom,20/01/2011,-32.85,20,1,2011,,,,,,,,
14911,EIRE,11/08/2011,-32.84,11,8,2011,,,,,,,,
13709,United Kingdom,31/08/2011,-32.8,31,8,2011,,,,,,,,
12662,Germany,02/08/2011,-32.7,2,8,2011,,,,,,,,
14194,United Kingdom,25/03/2011,-32.68,25,3,2011,,,,,,,,
12504,Germany,18/11/2011,-32.65,18,11,2011,,,,,,,,
14180,United Kingdom,31/01/2011,-32.65,31,1,2011,,,,,,,,
12560,Germany,31/08/2011,-32.62,31,8,2011,,,,,,,,
17644,United Kingdom,04/05/2011,-32.55,4,5,2011,,,,,,,,
17644,United Kingdom,05/04/2011,-32.55,5,4,2011,,,,,,,,
14397,United Kingdom,12/09/2011,-32.53,12,9,2011,,,,,,,,
15706,United Kingdom,28/09/2011,-32.4,28,9,2011,,,,,,,,
13266,United Kingdom,18/11/2011,-32.1,18,11,2011,,,,,,,,
18055,United Kingdom,22/02/2011,-32.05,22,2,2011,,,,,,,,
14543,United Kingdom,12/06/2011,-32.05,12,6,2011,,,,,,,,
13693,United Kingdom,18/01/2011,-32,18,1,2011,,,,,,,,
12417,Belgium,01/06/2011,-31.95,1,6,2011,,,,,,,,
12584,Italy,08/04/2011,-31.85,8,4,2011,,,,,,,,
17094,United Kingdom,25/01/2011,-31.8,25,1,2011,,,,,,,,
18225,United Kingdom,12/03/2010,-31.8,12,3,2010,,,,,,,,
17653,United Kingdom,11/10/2011,-31.68,11,10,2011,,,,,,,,
16262,United Kingdom,14/12/2010,-31.65,14,12,2010,,,,,,,,
13102,United Kingdom,28/04/2011,-31.5,28,4,2011,,,,,,,,
16558,United Kingdom,04/12/2011,-31.39,4,12,2011,,,,,,,,
13534,United Kingdom,23/12/2010,-31.35,23,12,2010,,,,,,,,
17744,United Kingdom,17/01/2011,-31.32,17,1,2011,,,,,,,,
17017,United Kingdom,23/05/2011,-31.25,23,5,2011,,,,,,,,
15484,United Kingdom,30/11/2011,-31.2,30,11,2011,,,,,,,,
13593,United Kingdom,21/03/2011,-31.2,21,3,2011,,,,,,,,
16133,United Kingdom,06/02/2011,-31.15,6,2,2011,,,,,,,,
14952,United Kingdom,24/10/2011,-31.1,24,10,2011,,,,,,,,
17828,Malta,12/01/2011,-30.81,12,1,2011,,,,,,,,
17828,Malta,23/11/2011,-30.81,23,11,2011,,,,,,,,
15786,United Kingdom,27/10/2011,-30.8,27,10,2011,,,,,,,,
13883,United Kingdom,17/01/2011,-30.6,17,1,2011,,,,,,,,
15187,United Kingdom,22/07/2011,-30.6,22,7,2011,,,,,,,,
16579,United Kingdom,12/09/2010,-30.6,12,9,2010,,,,,,,,
16187,United Kingdom,09/02/2011,-30.6,9,2,2011,,,,,,,,
16316,United Kingdom,01/05/2011,-30.6,1,5,2011,,,,,,,,
17659,United Kingdom,06/10/2011,-30.6,6,10,2011,,,,,,,,
16325,United Kingdom,26/10/2011,-30.6,26,10,2011,,,,,,,,
13089,United Kingdom,25/08/2011,-30.55,25,8,2011,,,,,,,,
12584,Italy,26/10/2011,-30.55,26,10,2011,,,,,,,,
14442,Channel Islands,31/01/2011,-30.5,31,1,2011,,,,,,,,
16912,United Kingdom,03/11/2011,-30.46,3,11,2011,,,,,,,,
14527,United Kingdom,03/03/2011,-30.38,3,3,2011,,,,,,,,
15157,United Kingdom,17/12/2010,-30.24,17,12,2010,,,,,,,,
17405,United Kingdom,10/06/2011,-30.23,10,6,2011,,,,,,,,
15590,United Kingdom,23/02/2011,-30.19,23,2,2011,,,,,,,,
12474,Germany,24/03/2011,-30.15,24,3,2011,,,,,,,,
17511,United Kingdom,17/03/2011,-30.13,17,3,2011,,,,,,,,
13500,United Kingdom,11/11/2011,-30,11,11,2011,,,,,,,,
17411,United Kingdom,12/09/2010,-30,12,9,2010,,,,,,,,
17722,United Kingdom,14/12/2010,-30,14,12,2010,,,,,,,,
16092,United Kingdom,09/02/2011,-30,9,2,2011,,,,,,,,
15260,United Kingdom,21/07/2011,-30,21,7,2011,,,,,,,,
12674,France,30/06/2011,-30,30,6,2011,,,,,,,,
13048,United Kingdom,19/08/2011,-30,19,8,2011,,,,,,,,
17629,United Kingdom,01/11/2011,-30,1,11,2011,,,,,,,,
12610,Italy,14/11/2011,-30,14,11,2011,,,,,,,,
16818,United Kingdom,24/05/2011,-29.95,24,5,2011,,,,,,,,
12967,United Kingdom,02/10/2011,-29.95,2,10,2011,,,,,,,,
18260,United Kingdom,23/05/2011,-29.95,23,5,2011,,,,,,,,
16061,United Kingdom,15/03/2011,-29.95,15,3,2011,,,,,,,,
15344,United Kingdom,16/11/2011,-29.9,16,11,2011,,,,,,,,
12476,Germany,20/05/2011,-29.9,20,5,2011,,,,,,,,
14766,United Kingdom,12/02/2010,-29.9,12,2,2010,,,,,,,,
12822,United Kingdom,14/09/2011,-29.9,14,9,2011,,,,,,,,
13098,United Kingdom,02/11/2011,-29.9,2,11,2011,,,,,,,,
16523,United Kingdom,23/05/2011,-29.9,23,5,2011,,,,,,,,
16637,United Kingdom,11/04/2011,-29.88,11,4,2011,,,,,,,,
15805,United Kingdom,11/10/2011,-29.86,11,10,2011,,,,,,,,
18109,United Kingdom,13/06/2011,-29.85,13,6,2011,,,,,,,,
